"session_id","sex","age","citizenship","referrer","us_or_international","lab_or_online","anchor","everest_feet","everest_meters"
2503211,"f",20,"TR","ku","International","Online","high",32808,10000
2503400,"m",20,"TR","ku","International","Online","low",17060.16,5200
2503687,"m",20,"TR","ku","International","Online","low",26246.4,8000
2503943,"m",20,"TR","ku","International","Online","low",26246.4,8000
2504151,"f",18,"TR","ku","International","Online","high",29028.5184,8848
2504793,"f",20,"TR","ku","International","Online","high",32808,10000
2504918,"f",19,"TR","ku","International","Online","high",39369.6,12000
2504958,"f",20,"TR","ku","International","Online","low",2624.64,800
2505085,"m",20,"TR","ku","International","Online","high",39369.6,12000
2505329,"f",20,"TR","ku","International","Online","low",22965.6,7000
2505529,"f",20,"TR","ku","International","Online","high",16404,5000
2505548,"f",19,"TR","ku","International","Online","low",9842.4,3000
2505570,"m",21,"TR","ku","International","Online","high",16404,5000
2506806,"f",20,"TR","ku","International","Online","high",29527.2,9000
2506845,"f",19,"TR","ku","International","Online","high",36088.8,11000
2506881,"f",21,"TR","ku","International","Online","low",26246.4,8000
2507070,"f",20,"TR","ku","International","Online","low",8202,2500
2509148,"m",22,"TR","ku","International","Online","high",26246.4,8000
2510451,"m",20,"TR","ku","International","Online","high",29028.5184,8848
2510549,"m",22,".","ku","International","Online","low",9842.4,3000
2510938,"f",20,"TR","ku","International","Online","high",27886.8,8500
2511223,"m",19,"TR","ku","International","Online","low",7690.1952,2344
2456205,"m",20,"NG","laurier","International","In-lab","low",3280.8,1000
2456207,"m",20,"CA","laurier","International","In-lab","low",2342.4912,714
2456209,"f",20,"CA","laurier","International","In-lab","high",32808,10000
2456214,"m",20,"CA","laurier","International","In-lab","high",42237.0192,12874
2456217,"f",20,"CA","laurier","International","In-lab","low",3280.8,1000
2456219,"m",20,"CA","laurier","International","In-lab","low",2624.64,800
2456221,"f",23,"CN","laurier","International","In-lab","high",41010,12500
2456225,"m",21,"CA","laurier","International","In-lab","low",2391.7032,729
2456226,"f",19,"CA","laurier","International","In-lab","low",3280.8,1000
2456229,"m",19,"CA","laurier","International","In-lab","low",3936.96,1200
2456232,"f",19,"CA","laurier","International","In-lab","high",36088.8,11000
2456283,"m",20,"CA","laurier","International","In-lab","low",2624.64,800
2456285,"f",20,"CA","laurier","International","In-lab","low",5905.44,1800
2456287,"f",20,"CA","laurier","International","In-lab","low",3280.8,1000
2456289,"m",20,"CA","laurier","International","In-lab","high",3280.8,1000
2456292,"m",21,"CN","laurier","International","In-lab","low",27886.8,8500
2456297,"f",20,"CA","laurier","International","In-lab","low",3280.8,1000
2456298,"m",21,"CA","laurier","International","In-lab","low",6561.6,2000
2456299,"m",19,"CA","laurier","International","In-lab","high",26246.4,8000
2456300,"f",20,"CA","laurier","International","In-lab","low",2132.52,650
2456302,"m",20,"CA","laurier","International","In-lab","high",39697.68,12100
2456304,"m",21,"CA","laurier","International","In-lab","low",6233.52,1900
2456305,"m",19,"CM","laurier","International","In-lab","low",3723.708,1135
2456308,"f",22,"CA","laurier","International","In-lab","low",9842.4,3000
2456310,"f",20,"CA","laurier","International","In-lab","high",45242.232,13790
2456345,"m",20,"CA","laurier","International","In-lab","low",3280.8,1000
2456354,"f",24,"CA","laurier","International","In-lab","low",4101,1250
2456356,"m",20,"CA","laurier","International","In-lab","low",8858.16,2700
2456357,"m",19,"CA","laurier","International","In-lab","high",44904.3096,13687
2456358,"f",20,"CA","laurier","International","In-lab","low",32808,10000
2456361,"m",19,"IN","laurier","International","In-lab","low",2244.0672,684
2456362,"f",19,"CA","laurier","International","In-lab","low",3936.96,1200
2456364,"f",21,"CA","laurier","International","In-lab","high",37073.04,11300
2456367,"m",20,"CA","laurier","International","In-lab","high",41010,12500
2456368,"f",20,"CA","laurier","International","In-lab","high",45275.04,13800
2456369,"f",20,"CA","laurier","International","In-lab","high",41010,12500
2456370,"m",20,"CA","laurier","International","In-lab","high",45275.04,13800
2456372,"f",21,"CA","laurier","International","In-lab","low",3936.96,1200
2456375,"m",19,"CA","laurier","International","In-lab","high",24606,7500
2456378,"f",19,"CA","laurier","International","In-lab","high",42650.4,13000
2456383,"m",20,"CA","laurier","International","In-lab","low",2581.9896,787
2456386,"f",20,"CA","laurier","International","In-lab","high",39369.6,12000
2456493,"f",20,"IN","laurier","International","In-lab","high",29199.12,8900
2456495,"m",19,"CA","laurier","International","In-lab","low",13123.2,4000
2456502,"m",19,"CA","laurier","International","In-lab","high",38385.36,11700
2456505,"m",21,"CA","laurier","International","In-lab","low",6561.6,2000
2456507,"f",20,"CA","laurier","International","In-lab","low",2230.944,680
2456508,"m",20,"US","laurier","International","In-lab","high",16404,5000
2456509,"f",21,"CA","laurier","International","In-lab","high",39369.6,12000
2456513,"f",21,"CA","laurier","International","In-lab","low",3280.8,1000
2456514,"m",20,"CA","laurier","International","In-lab","high",22965.6,7000
2456518,"f",20,"CA","laurier","International","In-lab","low",4921.2,1500
2456536,"m",19,"CA","laurier","International","In-lab","high",22965.6,7000
2456583,"f",20,"CA","laurier","International","In-lab","high",39369.6,12000
2456591,"m",20,"CA","laurier","International","In-lab","low",3684.3384,1123
2456593,"f",20,"CA","laurier","International","In-lab","low",3543.264,1080
2456594,"f",20,"CA","laurier","International","In-lab","low",20340.96,6200
2456596,"m",20,"CA","laurier","International","In-lab","high",13877.784,4230
2456601,"m",20,"CA","laurier","International","In-lab","low",8202,2500
2456602,"m",21,"CA","laurier","International","In-lab","low",9842.4,3000
2456606,"m",20,"CA","laurier","International","In-lab","low",2007.8496,612
2456612,"m",20,"CA","laurier","International","In-lab","low",8202,2500
2456685,"m",19,"CA","laurier","International","In-lab","low",4386.4296,1337
2456686,"m",20,"CA","laurier","International","In-lab","low",2001.288,610
2456687,"m",19,"CA","laurier","International","In-lab","low",13123.2,4000
2456689,"m",19,"CA","laurier","International","In-lab","high",9842.4,3000
2456692,"m",20,"CA","laurier","International","In-lab","high",32808,10000
2456697,"m",20,"CA","laurier","International","In-lab","high",27985.224,8530
2456700,"f",20,"CA","laurier","International","In-lab","high",44290.8,13500
2456701,"f",20,"CA","laurier","International","In-lab","low",2952.72,900
2456703,"f",19,"CA","laurier","International","In-lab","low",2624.64,800
2456711,"m",20,"CA","laurier","International","In-lab","high",37860.432,11540
2456715,"f",20,"CA","laurier","International","In-lab","high",33792.24,10300
2456717,"f",19,"CA","laurier","International","In-lab","low",2296.56,700
2456757,"f",20,"CA","laurier","International","In-lab","low",4265.04,1300
2456760,"f",21,"CA","laurier","International","In-lab","high",36088.8,11000
2456763,"f",20,"CA","laurier","International","In-lab","low",3280.8,1000
2456768,"f",20,"CA","laurier","International","In-lab","low",2952.72,900
2456770,"f",20,"CA","laurier","International","In-lab","high",39369.6,12000
2456772,"m",19,"CA","laurier","International","In-lab","low",26246.4,8000
2456776,"f",20,"CA","laurier","International","In-lab","high",36088.8,11000
2456779,"f",19,"CA","laurier","International","In-lab","high",44782.92,13650
2456787,"m",20,"CA","laurier","International","In-lab","high",29382.8448,8956
2456805,"f",20,"CA","laurier","International","In-lab","high",37729.2,11500
2456807,"f",20,"CA","laurier","International","In-lab","low",2066.904,630
2478783,"m",19,"RO","lse","International","In-lab","high",40000,NA
2478785,"f",18,"HK","lse","International","In-lab","high",12000,NA
2478786,"f",22,"SG","lse","International","In-lab","high",45000,NA
2478787,"f",25,"DK","lse","International","In-lab","low",2600,NA
2478789,"m",34,"US","lse","International","In-lab","high",7000,NA
2478790,"m",36,"IE","lse","International","In-lab","high",27000,NA
2478791,"f",19,"MY","lse","International","In-lab","high",35000,NA
2478792,"m",29,"TR","lse","International","In-lab","high",29028,NA
2478793,"m",43,"UK","lse","International","In-lab","low",40000,NA
2478795,"m",22,"SG","lse","International","In-lab","high",40000,NA
2478796,"f",19,"UK","lse","International","In-lab","high",45000,NA
2478858,"f",18,"HK","lse","International","In-lab","high",45000,NA
2478859,"f",29,"PL","lse","International","In-lab","low",5000,NA
2478860,"f",24,"FR","lse","International","In-lab","high",40000,NA
2478862,"f",23,"US","lse","International","In-lab","high",40000,NA
2478867,"f",20,"MY","lse","International","In-lab","high",40000,NA
2478868,"f",19,"UK","lse","International","In-lab","high",42000,NA
2478871,"f",23,"IN","lse","International","In-lab","low",8000,NA
2478872,"f",42,"UK","lse","International","In-lab","high",35000,NA
2478873,"f",18,"FR","lse","International","In-lab","low",10000,NA
2478875,"f",37,"UK","lse","International","In-lab","high",40000,NA
2478876,"f",26,"SK","lse","International","In-lab","high",27000,NA
2478877,"m",26,"UK","lse","International","In-lab","low",2800,NA
2478891,"m",21,"IT","lse","International","In-lab","high",30000,NA
2478893,"f",28,"UK","lse","International","In-lab","high",42300,NA
2478894,"m",30,"CA","lse","International","In-lab","high",40000,NA
2478895,"f",19,"UK","lse","International","In-lab","low",3200,NA
2478896,"m",22,"UK","lse","International","In-lab","high",29000,NA
2478898,"m",20,"MY","lse","International","In-lab","high",43514,NA
2478899,"m",19,"UK","lse","International","In-lab","low",6000,NA
2478900,"f",24,"ES","lse","International","In-lab","high",30000,NA
2478901,"m",20,"MY","lse","International","In-lab","low",10000,NA
2478904,"f",28,"KE","lse","International","In-lab","high",45400,NA
2478905,"m",30,"HK","lse","International","In-lab","high",16000,NA
2478912,"f",20,"UK","lse","International","In-lab","high",35000,NA
2478913,"m",25,"UK","lse","International","In-lab","low",16000,NA
2478914,"m",29,"UK","lse","International","In-lab","high",29358,NA
2478915,"f",20,"UK","lse","International","In-lab","high",18000,NA
2478916,"f",21,"SG","lse","International","In-lab","low",5000,NA
2478917,"f",20,"US","lse","International","In-lab","high",43000,NA
2478918,"m",21,"MY","lse","International","In-lab","high",37000,NA
2478941,"f",19,"SG","lse","International","In-lab","low",3000,NA
2478942,"f",23,"CN","lse","International","In-lab","low",25000,NA
2478948,"f",23,"CN","lse","International","In-lab","high",45000,NA
2478950,"f",26,"UK","lse","International","In-lab","high",40000,NA
2478951,"f",20,"UK","lse","International","In-lab","high",40000,NA
2478953,"f",20,"UK","lse","International","In-lab","low",4000,NA
2478954,"f",20,"SG","lse","International","In-lab","high",45000,NA
2478955,"m",20,"MY","lse","International","In-lab","high",30000,NA
2478957,"f",34,"LT","lse","International","In-lab","low",2500,NA
2478958,"f",19,"UK","lse","International","In-lab","high",35000,NA
2478959,"f",19,"US","lse","International","In-lab","low",43000,NA
2478960,"f",24,"CN","lse","International","In-lab","high",7000,NA
2478978,"m",20,"UK","lse","International","In-lab","low",6879,NA
2478980,"m",28,"UK","lse","International","In-lab","low",15000,NA
2478983,"m",20,"UK","lse","International","In-lab","high",28000,NA
2478984,"m",20,"TH","lse","International","In-lab","low",4000,NA
2478985,"m",21,"VN","lse","International","In-lab","high",25500,NA
2478986,"m",25,"IN","lse","International","In-lab","low",5000,NA
2478990,"m",21,"MY","lse","International","In-lab","low",6000,NA
2478991,"f",23,"CN","lse","International","In-lab","high",45000,NA
2478996,"m",21,"MY","lse","International","In-lab","high",45250,NA
2478997,"f",22,"FR","lse","International","In-lab","high",27000,NA
2479012,"f",21,"SG","lse","International","In-lab","low",8000,NA
2479015,"f",24,"CZ","lse","International","In-lab","low",8000,NA
2479020,"m",39,"CA","lse","International","In-lab","low",8000,NA
2479021,"m",20,"UK","lse","International","In-lab","low",3500,NA
2479022,"f",19,"FR","lse","International","In-lab","high",45000,NA
2479024,"m",22,"SG","lse","International","In-lab","low",4000,NA
2479025,"f",22,"GR","lse","International","In-lab","high",35000,NA
2479026,"m",28,"MY","lse","International","In-lab","low",4000,NA
2479030,"f",25,"US","lse","International","In-lab","low",3500,NA
2479032,"m",22,"SG","lse","International","In-lab","high",35000,NA
2479033,"f",23,"UK","lse","International","In-lab","high",30000,NA
2479047,"f",19,"IL","lse","International","In-lab","low",12000,NA
2479050,"m",23,"SG","lse","International","In-lab","low",8000,NA
2479065,"m",27,"ES","lse","International","In-lab","low",24000,NA
2479074,"m",51,"UK","lse","International","In-lab","low",18000,NA
2479081,"f",25,"CN","lse","International","In-lab","high",30000,NA
2479082,"f",21,"TH","lse","International","In-lab","high",32000,NA
2479089,"f",22,"MY","lse","International","In-lab","high",40000,NA
2479090,"f",20,"UK","lse","International","In-lab","low",3000,NA
2479091,"f",19,"VN","lse","International","In-lab","low",9000,NA
2479098,"m",26,"UK","lse","International","In-lab","high",30000,NA
2479110,"f",21,"HK","lse","International","In-lab","high",43000,NA
2479112,"f",44,"US","lse","International","In-lab","high",17000,NA
2479114,"f",19,"MY","lse","International","In-lab","low",5000,NA
2479119,"m",30,"SG","lse","International","In-lab","low",5000,NA
2479121,"m",22,"SG","lse","International","In-lab","high",38000,NA
2479126,"f",21,"SG","lse","International","In-lab","high",43000,NA
2479128,"f",20,"SG","lse","International","In-lab","high",10000,NA
2479131,"f",19,"PT","lse","International","In-lab","low",8000,NA
2479134,"m",21,"IN","lse","International","In-lab","low",8000,NA
2479147,"m",21,"IN","lse","International","In-lab","high",23000,NA
2479162,"m",18,"FI","lse","International","In-lab","low",8000,NA
2479163,"f",48,"UK","lse","International","In-lab","high",40200,NA
2479165,"f",19,"HK","lse","International","In-lab","low",6000,NA
2479166,"m",20,"UK","lse","International","In-lab","low",6000,NA
2479167,"m",21,"IN","lse","International","In-lab","low",8000,NA
2479171,"f",21,"MY","lse","International","In-lab","low",5000,NA
2479175,"m",19,"UK","lse","International","In-lab","high",32000,NA
2479180,"f",57,"UK","lse","International","In-lab","low",5000,NA
2479192,"f",18,"UK","lse","International","In-lab","low",4000,NA
2479199,"m",22,"SG","lse","International","In-lab","high",26000,NA
2479229,"f",19,"PL","lse","International","In-lab","low",15000,NA
2479240,"f",22,"IN","lse","International","In-lab","high",37500,NA
2479254,"f",22,"IN","lse","International","In-lab","low",4000,NA
2479258,"f",20,"FR","lse","International","In-lab","low",12000,NA
2479269,"f",21,"UK","lse","International","In-lab","high",40000,NA
2479273,"f",19,"PK","lse","International","In-lab","low",2300,NA
2479275,"f",20,"IN","lse","International","In-lab","high",40000,NA
2479276,"f",19,"MY","lse","International","In-lab","high",30000,NA
2479278,"f",19,"JP","lse","International","In-lab","high",42600,NA
2479283,"f",23,"SG","lse","International","In-lab","high",26000,NA
2479285,"f",21,"MY","lse","International","In-lab","low",4000,NA
2479287,"f",21,"IN","lse","International","In-lab","high",45450,NA
2479297,"f",18,"CA","lse","International","In-lab","low",8800,NA
2479300,"m",20,"LT","lse","International","In-lab","low",6000,NA
2479326,"f",24,"UK","lse","International","In-lab","high",35000,NA
2479330,"f",21,"MY","lse","International","In-lab","low",5000,NA
2479331,"f",23,"IT","lse","International","In-lab","low",2300,NA
2479334,"f",23,"FR","lse","International","In-lab","high",35000,NA
2479336,"f",19,"TH","lse","International","In-lab","low",2400,NA
2479337,"m",24,"US","lse","International","In-lab","high",42000,NA
2479342,"f",39,"US","lse","International","In-lab","low",8000,NA
2479345,"f",27,"UK","lse","International","In-lab","high",35600,NA
2479348,"m",19,"PK","lse","International","In-lab","high",44890,NA
2479358,"f",19,"UK","lse","International","In-lab","low",10000,NA
2479368,"f",38,"UK","lse","International","In-lab","low",14000,NA
2481108,"f",20,"MY","lse","International","In-lab","low",2800,NA
2481109,"f",19,"UK","lse","International","In-lab","high",32000,NA
2481111,"m",28,"NG","lse","International","In-lab","high",45000,NA
2481113,"f",19,"HK","lse","International","In-lab","high",40000,NA
2481115,"f",24,"CN","lse","International","In-lab","high",45000,NA
2481118,"f",29,"PT","lse","International","In-lab","low",7000,NA
2481121,"f",21,"HK","lse","International","In-lab","high",38000,NA
2481122,"f",22,"HK","lse","International","In-lab","high",38500,NA
2481124,"f",26,"KR","lse","International","In-lab","low",3000,NA
2481125,"f",38,"BD","lse","International","In-lab","low",4000,NA
2481136,"m",26,"PK","lse","International","In-lab","high",44000,NA
